instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿alt.il.0092,﻿church,﻿St. Joseph's,﻿Sermon in German,﻿church to be erected,,,﻿Adams County,﻿Randolph County,﻿Quincy,﻿Prairie du Rocher,﻿IL,,38.07923498,-90.09333592,,,,,﻿Rev.,﻿Augustus Brickwedde,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿alt.il.0092,﻿church,﻿St. Joseph's,﻿Sermon in German,﻿church to be erected,,,﻿Adams County,﻿Randolph County,﻿Quincy,﻿Prairie du Rocher,﻿IL,,38.07923498,-90.09333592,,﻿visited once a month [by] Rev. Irenæus St. Cyr,,,﻿Rev.,﻿Irenæus St. Cyr,,,﻿visits the English congregation in this town,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿chi.il.9003,﻿church,not recorded,English,﻿a church to be built,﻿Des Moines Rapides,,﻿Hancock County,,,,﻿IL,,38.07923498,-90.09333592,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_902,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,﻿https://en.wikipedia.org/wiki/Des_Moines_Rapids,,,,﻿,﻿,﻿StLouis,StLouis
﻿chi.il.9003,﻿church,not recorded,English,﻿a church to be built,﻿Des Moines Rapides,,﻿Schuyler County,,,,﻿IL,,38.07923498,-90.09333592,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_902,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿chi.il.9003,﻿church,not recorded,English,﻿church to be built,﻿Des Moines Rapides,,﻿Fulton County,,,,﻿IL,,38.07923498,-90.09333592,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_902,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿chi.il.9004,﻿church,not recorded,English,,,,﻿McDonough County,,,,﻿IL,,38.07923498,-90.09333592,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_902,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿chi.il.9004,﻿church,not recorded,English,,,,﻿Peoria County,,,,﻿IL,,38.07923498,-90.09333592,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_902,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿alt.il.9000,﻿church,not recorded,English,,,,﻿Sangamon County,,,,﻿IL,,38.07923498,-90.09333592,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_902,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿alt.il.9000,﻿church,﻿St. Simon Apostle,English,,﻿Crooked Creek,,﻿Hancock County,,,,﻿IL,,38.07923498,-90.09333592,,,,,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,﻿https://en.wikipedia.org/wiki/Crooked_Creek_(Illinois),,,,﻿,﻿,﻿StLouis,StLouis
﻿alt.il.9000,﻿church,﻿St. Thomas's Church,﻿Sermon in English,,﻿Crooked Creek,,﻿Hancock County,,﻿Columbia,,﻿IL,,38.07923498,-90.09333592,,﻿visited once a month by Rev. R. Loisel,,,﻿Rev.,﻿Regis Loisel,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿lit.ar.9000,﻿church,﻿St. Irenæus,﻿Sermon in English and French,,,,﻿Jefferson County,,﻿Pine Bluff,﻿Pine Bluff,﻿AR,﻿AR,34.21378194,-92.00170641,,,,﻿enn_dupuy_901,﻿Rev.,﻿Ennemund Dupuy,,,,,,,,1838,﻿https://www.dolr.org/parishes/st-peter-church-pine-bluff,,,,﻿,﻿,﻿StLouis,StLouis
﻿lit.ar.9000,﻿church,﻿St. Irenæus,﻿Sermon in English and French,,,,﻿Jefferson County,,﻿Pine Bluff,﻿Pine Bluff,﻿AR,,34.21378194,-92.00170641,,,,,﻿Rev.,﻿Peter Donelly,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿lit.ar.0003,﻿church,not recorded,English,,,,,﻿Arkansas County,﻿Arkansas Post,﻿Gillett,﻿AR,﻿AR,34.01382102,-91.34448215,,﻿occasionally visited by [Rev. Ennemund Dupuy],,﻿enn_dupuy_901,﻿Rev.,﻿Ennemund Dupuy,,,,,,,,1838,﻿https://www.nps.gov/arpo/learn/historyculture/index.htm ; https://home.nps.gov/arpo/learn/historyculture/arpo-timeline-4-decline.htm ; last list shows that this church in Arkansas Post was a short-lived effort,,,,﻿,﻿,﻿StLouis,StLouis
﻿lit.ar.0003,﻿church,not recorded,English,,,,,﻿Arkansas County,﻿Arkansas Post,﻿Gillett,﻿AR,,34.01382102,-91.34448215,,﻿occasionally visited by [Rev. Peter Donelly],,,﻿Rev.,﻿Peter Donelly,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿dub.ia.0001,﻿church,﻿St. Raphael's,﻿Sermon in English,,,,,,﻿Dubuque,,,﻿IA,42.4951947,-90.6668325,,﻿attended by the Rev. Samuel Mazzuchelli,,,﻿Rev.,﻿Samuel Mazzuchelli,﻿O.P.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿dub.ia.0001,﻿church,﻿St. Mary's,﻿Sermon in English,"﻿In this place a lot of ground has been purchased, and materials prepared to build a church under the title of St. Mary's",﻿Mill Seat,﻿18 miles east of Dubuque,,,﻿Dubuque,,,﻿IA,42.4951947,-90.6668325,,﻿visited occasionally by Rev. Samuel Mazzuchelli,,,﻿Rev.,﻿Samuel Mazzuchelli,﻿O.P.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿dub.ia.0041,﻿church,not recorded,English,"﻿Preparations have been made to build a brick church, 53 feet long and 32 wide",,﻿100 miles below Dubuque,,,﻿Devenport,﻿Davenport,,﻿IA,42.4951947,-90.6668325,,﻿visited occasionally by Rev. Samuel Mazzuchelli,,,﻿Rev.,﻿Samuel Mazzuchelli,﻿O.P.,,,,,,,1838,﻿https://www.stanthonysdavenportiowa.org/parish-history.html,,,,﻿,﻿,﻿StLouis,StLouis
﻿dub.ia.0041,﻿mission,not recorded,English,"﻿established in 1836, among the Kickapoos, by the late Rev. Charles Van Quickenborne",﻿Kickapoo Village,﻿Indian Territory,,,﻿Devenport,﻿Davenport,,﻿IL,42.4951947,-90.6668325,,,,,﻿Rev.,﻿John F. L. Verreydt,﻿S.J.,,,﻿lay brothers,﻿3 lay brothers,﻿Society of Jesus,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿dub.ia.0041,﻿mission,not recorded,English,"﻿established in 1836, among the Kickapoos, by the late Rev. Charles Van Quickenborne",﻿Kickapoo Village,﻿Indian Territory,,,﻿Devenport,﻿Davenport,,,42.4951947,-90.6668325,,,,,﻿Rev.,﻿Christian Hoecken,﻿S.J.,,,﻿lay brothers,﻿3 lay brothers,﻿Society of Jesus,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.72702392,-89.88984099,,,,﻿joh_timon_901,﻿Very Rev.,﻿John Timon,﻿C.M.,﻿Superiour,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Donatian Oliver,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Joseph Paquin,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿John M. Odin,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿John B. Tornatore,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Joseph Wiseman,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Charles Morachini,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Blasius Raho,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Francis Simonin,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿A. J. Gandolpho,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿John Kenny,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Ambrose Heim,,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Joseph Giustiniani,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Theodore De Theux,﻿S.J.,﻿Rector,﻿and Master of Novices,﻿novices,﻿14 novices,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿John Shoenmaker,﻿S.J.,,,﻿novices,﻿14 novices,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Theodore De Leeuw,﻿S.J.,,,﻿novices,﻿14 novices,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Anthony Eisvogels,﻿S.J.,,,﻿novices,﻿14 novices,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Bartholomew Kruynen,﻿S.J.,,,﻿novices,﻿14 novices,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Victor Paillasson,﻿S.J.,,,﻿novices,﻿14 novices,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9021,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Eutrop Gauthier,﻿S.J.,,,﻿novices,﻿14 novices,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,﻿MO,38.63642647,-90.2342251,,,,﻿pet_j_verhægen_901,﻿Rev.,﻿Peter Joseph Verhægen,﻿S.J.,﻿Superior,,﻿professors,﻿6 professors,,,1838,﻿https://www.slu.edu/timeline/index.php,"﻿The Mercantile Department embraces Reading, Writing, the English and French Languages, Poetry, Rhetoric, History, Geography, Mythology, Book-Keeping, Arithmetic, Algebra, Geometry, the use of the Globes, Trigonometry, Mensuration, and Survey-ng. The Classical Department, besides the above specified subjects, comprises the Latin and Greek Languages, Logic, Metaphysics, Moral and Natural Philosophy, and the higher branches of the Mathematics.",,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,,﻿Rev.,﻿John A. Elet,﻿S.J.,﻿President,,﻿students of divinity,﻿7 students of divinity,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,,﻿Rev.,﻿George Carrell,﻿S.J.,,,﻿scholars,﻿162 scholars,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,,﻿Rev.,﻿Ferdinand,﻿S.J.,,,﻿boarders,﻿140 boarders,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,,﻿Rev.,﻿James Van de Velde,﻿S.J.,,,﻿externs,﻿22 externs,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,,﻿Rev.,﻿Herman Aelen,﻿S.J.,,,﻿externs,﻿22 externs,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,,﻿Rev.,﻿Egidius De Bruyn,﻿S.J.,,,﻿externs,﻿22 externs,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9007,﻿college,﻿St. Mary's College,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.72702392,-89.88984099,,,,﻿joh_boullier_901,﻿Rev.,﻿John Boullier,,﻿treasurer,,﻿students,﻿80 students,,,1838,"﻿https://en.wikipedia.org/wiki/St._Mary%27s_of_the_Barrens_Catholic_Church_(Perryville,_Missouri) ; St. Mary of the Barrens (Perry County, Missouri) - Missouri Life TV Season 5 - YouTube",,,﻿incorporated by the General Assembly of the State of Missouri,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9007,﻿school,﻿St. Charles's Day School,English,﻿for boys,,,﻿Perry County,﻿Perry County,﻿St. Charles,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Michael Hoye,﻿S.J.,﻿Teacher,,﻿scholars,﻿40 scholars,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9007,﻿school,﻿St. Ferdinand's Day School,English,﻿for boys,,,﻿Perry County,﻿Perry County,﻿Florissant,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,,﻿Rev.,﻿Cornelius O'Leary,﻿S.J.,﻿teacher,,﻿scholars,﻿20 scholars,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9008,﻿convent,﻿Convent of the Ladies of the Sacred Heart,English,﻿founded by the munificence of John Mullanphy,,,,,﻿St. Louis,,﻿MO,,37.72702392,-89.88984099,,,,,,﻿Madame Catherine Thieffry,,﻿Superiour,,﻿religious (nuns?),﻿16 religious,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9008,﻿convent,﻿Convent of the Ladies of the Sacred Heart,English,﻿founded by the munificence of John Mullanphy,,,,,﻿St. Louis,,﻿MO,,37.72702392,-89.88984099,,,,,,,,,,﻿day scholars,﻿80 day scholars,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9008,﻿convent,﻿Convent of the Ladies of the Sacred Heart,English,﻿founded by the munificence of John Mullanphy,,,,,﻿St. Louis,,﻿MO,,37.72702392,-89.88984099,,,,,,,,,,﻿orphans,﻿22 orphans,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿lou.kt.0142,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,﻿here is the novitiate of the Ladies of the Sacred Heart,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,﻿MO,38.79522382,-90.32720227,,,,,,﻿Madame Philipine Duchesne,,﻿Superiour,,﻿religious (nuns?),﻿4 religious,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿lou.kt.0142,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,﻿here is the novitiate of the Ladies of the Sacred Heart,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,"﻿young ladies, boarders",﻿29 boarders,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿lou.kt.0142,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,﻿here is the novitiate of the Ladies of the Sacred Heart,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿externs,﻿30 externs,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9010,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,,,﻿MO,,38.79522382,-90.32720227,,,,,,﻿Madame Lucille Mathevon,,﻿Superiour,,﻿religious (nuns?),﻿6 religious,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9010,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,,,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,"﻿young ladies, boarders",﻿25 boarders,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9010,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,,,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿externs,﻿30 externs,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9011,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,﻿MO,38.79522382,-90.32720227,,,,,﻿Mother,﻿Benedicta Fenwick,,﻿Superiour,,﻿pupils,﻿50 pupils,,,1838,﻿https://history.ky.gov/markers/bethlehem-academy,"﻿Reading, Writing, Grammar, Arithmetic, Geography, History, Paint-ing. French, Needle Work, Embroidery, Music, etc.",,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9011,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿boarders,﻿40 boarders,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9011,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿religious (nuns?),﻿14 religious,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,﻿Madison County,﻿Madison County,﻿Frederickstown,﻿Fredericktown,﻿MO,﻿MO,38.79522382,-90.32720227,,,,,,,,,,﻿religious (nuns?),﻿5 religious,,,1838,﻿Some history of the convent here on page 21: https://digital.library.missouri.edu/sites/default/files/2025-02/mu_417725.pdf,"﻿They will teach Reading, Writing, Grammar, Arithmetic, Geography, History, Painting, French, Needle work, Em-broidery, Music, etc.",,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,﻿Madison County,﻿Madison County,﻿St. Genevieve,﻿Fredericktown,﻿MO,,38.79522382,-90.32720227,,,,,﻿Mother,﻿Agnes Hearth,,﻿Superiour,,﻿sisters,﻿6 sisters,,,1838,﻿https://visitstegen.com/,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,﻿Madison County,﻿Madison County,﻿St. Genevieve,﻿Fredericktown,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿scholars,﻿30 scholars,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,﻿Madison County,﻿Madison County,﻿Cahokias,﻿Fredericktown,﻿IL,,38.79522382,-90.32720227,,,,,﻿Sister,﻿Febronia Fontbonne,,﻿Superiour,,﻿sisters,﻿4 sisters,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,﻿Madison County,﻿Madison County,﻿Cahokias,﻿Fredericktown,﻿IL,,38.79522382,-90.32720227,,,,,,,,,,﻿pupils,﻿25 pupils,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,﻿Madison County,﻿Madison County,﻿Carondolet,﻿Fredericktown,﻿MO,,38.79522382,-90.32720227,,,,,﻿Sister,﻿Delphine Fontbonne,,﻿Superiour,,﻿sisters,﻿4 sisters,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,﻿Madison County,﻿Madison County,﻿Carondolet,﻿Fredericktown,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿scholars,﻿20 scholars,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent of the Visitation,English,﻿the sisters have a flourishing Academy under their charge,,,﻿Madison County,﻿Madison County,﻿Kaskakia,﻿Fredericktown,﻿IL,,38.79522382,-90.32720227,,,,,,,,,,﻿professed sisters,﻿11 professed sisters,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9012,﻿convent and academy,﻿Convent of the Visitation,English,﻿the sisters have a flourishing Academy under their charge,,,﻿Madison County,﻿Madison County,﻿Kaskakia,﻿Fredericktown,﻿IL,,38.79522382,-90.32720227,,,,,,,,,,﻿postulants,﻿3 postulants,,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿alt.il.9002,﻿academy,﻿Young Ladies' Academy of the Visitation,English,"﻿further information can be obtained from Rev. F. B. Jamison, St. Louis; Col. Menard, Kaskakia; F. Rozier, St. Genevieve, MO",,,,﻿Randolph County,﻿Kaskakia,﻿Kaskakia,﻿IL,﻿IL,38.79522382,-90.32720227,,,,﻿m_e_flannigan_901,,﻿M. Ellen Flannigan,,﻿Directress,,,,,,1838,,"﻿English, Orthography, Reading, Writing, Arithmetic, English and French, Grammar and Composition, Geography, Sacred and Profane History, Ancient and Modern Chronology, Mythology, Poetical Composition, Rhetoric, Philosophy, Chemistry, Astronomy, Use of the Maps and Globes. Also, Music, vocal and instrumental, on the Harp, Piano and Guitar, Painting in water colours and on Velvet, plain and ornamental Needle-work, Tapestry, Lace and Bead work, &c.",,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9031,﻿orphan asylum and day school,not recorded,English,﻿for boys,,,,,﻿St. Louis,,﻿MO,,38.79522382,-90.32720227,,,,,﻿Sister,﻿Angela Hughes,,﻿Superiour,,﻿male orphans,﻿45 male orphans,﻿Sisters of Charity,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9031,﻿orphan asylum and day school,not recorded,English,﻿for boys,,,,,﻿St. Louis,,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿day scholars,﻿28 day scholars,﻿Sisters of Charity,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
﻿stl.mo.9032,﻿hospital,not recorded,English,"﻿the number of patients in this establishment, is from 40 to 60",,,,,﻿St. Louis,,﻿MO,,38.79522382,-90.32720227,,,,,﻿Sister,﻿Francis Xavier Love,,﻿Superiour,,,,﻿Sisters of Charity,,1838,,,,,﻿,﻿,﻿StLouis,StLouis
